,causes,caused,weight
19417,ES22,UKM2,0
19418,ES22,UKM3,0
19419,ES22,UKM5,0
19420,ES22,UKM6,0
19421,ES22,UKN0,0
19422,ES23,AT11,0
19423,ES23,AT12,0
19424,ES23,AT13,0
19425,ES23,AT21,0
19426,ES23,AT22,0
19427,ES23,AT31,0
19428,ES23,AT32,0
19429,ES23,AT33,0
19430,ES23,AT34,0
19431,ES23,BE10,0
19432,ES23,BE21,0
19433,ES23,BE22,0
19434,ES23,BE23,0
19435,ES23,BE24,1
19436,ES23,BE25,0
19437,ES23,BE31,0
19438,ES23,BE32,0
19439,ES23,BE33,0
19440,ES23,BE34,0
19441,ES23,BE35,0
19442,ES23,CZ01,0
19443,ES23,CZ02,0
19444,ES23,CZ03,0
19445,ES23,CZ04,0
19446,ES23,CZ05,0
19447,ES23,CZ06,0
19448,ES23,CZ07,0
19449,ES23,CZ08,0
19450,ES23,DE11,0
19451,ES23,DE12,0
19452,ES23,DE13,0
19453,ES23,DE14,0
19454,ES23,DE21,0
19455,ES23,DE22,0
19456,ES23,DE23,0
19457,ES23,DE24,0
19458,ES23,DE25,0
19459,ES23,DE26,0
19460,ES23,DE27,1
19461,ES23,DE30,0
19462,ES23,DE41,0
19463,ES23,DE42,0
19464,ES23,DE50,0
19465,ES23,DE60,0
19466,ES23,DE71,0
19467,ES23,DE72,0
19468,ES23,DE73,0
19469,ES23,DE80,0
19470,ES23,DE91,0
19471,ES23,DE92,0
19472,ES23,DE93,0
19473,ES23,DE94,0
19474,ES23,DEA1,0
19475,ES23,DEA2,0
19476,ES23,DEA3,0
19477,ES23,DEA4,0
19478,ES23,DEA5,0
19479,ES23,DEB1,0
19480,ES23,DEB2,0
19481,ES23,DEB3,0
19482,ES23,DEC0,0
19483,ES23,DED1,0
19484,ES23,DED2,0
19485,ES23,DED3,0
19486,ES23,DEE1,0
19487,ES23,DEE2,0
19488,ES23,DEE3,0
19489,ES23,DEF0,0
19490,ES23,DEG0,0
19491,ES23,DK01,0
19492,ES23,DK02,0
19493,ES23,DK03,0
19494,ES23,EE00,0
19495,ES23,ES11,0
19496,ES23,ES12,0
19497,ES23,ES13,0
19498,ES23,ES21,0
19499,ES23,ES22,0
19500,ES23,ES23,0
19501,ES23,ES24,0
19502,ES23,ES30,0
19503,ES23,ES41,0
19504,ES23,ES42,1
19505,ES23,ES43,0
19506,ES23,ES51,0
19507,ES23,ES52,0
19508,ES23,ES53,1
19509,ES23,ES61,1
19510,ES23,ES62,0
19511,ES23,ES63,0
19512,ES23,ES64,0
19513,ES23,ES70,0
19514,ES23,FI13,0
19515,ES23,FI18,0
19516,ES23,FI19,0
19517,ES23,FI1A,0
19518,ES23,FI20,0
19519,ES23,FR10,0
19520,ES23,FR21,0
19521,ES23,FR22,0
19522,ES23,FR23,0
19523,ES23,FR24,0
19524,ES23,FR25,0
19525,ES23,FR26,0
19526,ES23,FR30,1
19527,ES23,FR41,0
19528,ES23,FR42,0
19529,ES23,FR43,0
19530,ES23,FR51,0
19531,ES23,FR52,0
19532,ES23,FR53,0
19533,ES23,FR61,1
19534,ES23,FR62,0
19535,ES23,FR63,0
19536,ES23,FR71,0
19537,ES23,FR72,0
19538,ES23,FR81,0
19539,ES23,FR82,0
19540,ES23,FR83,0
19541,ES23,GR11,0
19542,ES23,GR12,1
19543,ES23,GR13,0
19544,ES23,GR14,0
19545,ES23,GR21,0
19546,ES23,GR22,0
19547,ES23,GR23,0
19548,ES23,GR24,0
19549,ES23,GR25,0
19550,ES23,GR30,0
19551,ES23,GR41,0
19552,ES23,GR42,0
19553,ES23,GR43,0
19554,ES23,HU10,0
19555,ES23,HU21,0
19556,ES23,HU22,0
19557,ES23,HU23,0
19558,ES23,HU31,0
19559,ES23,HU32,0
19560,ES23,HU33,0
19561,ES23,IE01,0
19562,ES23,IE02,0
19563,ES23,ITC1,0
19564,ES23,ITC2,1
19565,ES23,ITC3,0
19566,ES23,ITC4,0
19567,ES23,ITD1,0
19568,ES23,ITD2,0
19569,ES23,ITD3,0
19570,ES23,ITD4,0
19571,ES23,ITD5,0
19572,ES23,ITE1,0
19573,ES23,ITE2,0
19574,ES23,ITE3,0
19575,ES23,ITE4,0
19576,ES23,ITF1,0
19577,ES23,ITF2,0
19578,ES23,ITF3,0
19579,ES23,ITF4,0
19580,ES23,ITF5,0
19581,ES23,ITF6,0
19582,ES23,ITG1,0
19583,ES23,ITG2,0
19584,ES23,LT00,0
19585,ES23,LU00,0
19586,ES23,LV00,0
19587,ES23,MT00,0
19588,ES23,NL11,0
19589,ES23,NL12,0
19590,ES23,NL13,0
19591,ES23,NL21,0
19592,ES23,NL22,0
19593,ES23,NL23,0
19594,ES23,NL31,0
19595,ES23,NL32,0
19596,ES23,NL33,0
19597,ES23,NL34,0
19598,ES23,NL41,0
19599,ES23,NL42,0
19600,ES23,PL11,0
19601,ES23,PL12,0
19602,ES23,PL21,0
19603,ES23,PL22,0
19604,ES23,PL31,0
19605,ES23,PL32,0
19606,ES23,PL33,0
19607,ES23,PL34,0
19608,ES23,PL41,0
19609,ES23,PL42,0
19610,ES23,PL43,1
19611,ES23,PL51,0
19612,ES23,PL52,0
19613,ES23,PL61,0
19614,ES23,PL62,0
19615,ES23,PL63,0
19616,ES23,PT11,0
19617,ES23,PT15,0
19618,ES23,PT16,0
19619,ES23,PT17,0
19620,ES23,PT18,0
19621,ES23,SE11,0
19622,ES23,SE12,0
19623,ES23,SE21,0
19624,ES23,SE22,0
19625,ES23,SE23,0
19626,ES23,SE31,0
19627,ES23,SE32,0
19628,ES23,SE33,0
19629,ES23,SI00,0
19630,ES23,SK01,0
19631,ES23,SK02,0
19632,ES23,SK03,0
19633,ES23,SK04,0
19634,ES23,UKC1,0
19635,ES23,UKC2,0
19636,ES23,UKD1,0
19637,ES23,UKD2,0
19638,ES23,UKD3,0
19639,ES23,UKD4,0
19640,ES23,UKD5,1
19641,ES23,UKE1,0
19642,ES23,UKE2,0
19643,ES23,UKE3,0
19644,ES23,UKE4,0
19645,ES23,UKF1,0
19646,ES23,UKF2,0
19647,ES23,UKF3,0
19648,ES23,UKG1,1
19649,ES23,UKG2,0
19650,ES23,UKG3,0
19651,ES23,UKH1,0
19652,ES23,UKH2,0
19653,ES23,UKH3,0
19654,ES23,UKI1,1
19655,ES23,UKI2,0
19656,ES23,UKJ1,0
19657,ES23,UKJ2,0
19658,ES23,UKJ3,0
19659,ES23,UKJ4,0
19660,ES23,UKK1,0
19661,ES23,UKK2,0
19662,ES23,UKK3,0
19663,ES23,UKK4,0
19664,ES23,UKL1,0
19665,ES23,UKL2,0
19666,ES23,UKM2,0
19667,ES23,UKM3,0
19668,ES23,UKM5,0
19669,ES23,UKM6,0
19670,ES23,UKN0,0
19671,ES24,AT11,0
19672,ES24,AT12,0
19673,ES24,AT13,0
19674,ES24,AT21,0
19675,ES24,AT22,0
19676,ES24,AT31,0
19677,ES24,AT32,0
19678,ES24,AT33,0
19679,ES24,AT34,0
19680,ES24,BE10,1
19681,ES24,BE21,0
19682,ES24,BE22,0
19683,ES24,BE23,0
19684,ES24,BE24,0
19685,ES24,BE25,0
19686,ES24,BE31,0
19687,ES24,BE32,0
19688,ES24,BE33,0
19689,ES24,BE34,0
19690,ES24,BE35,0
19691,ES24,CZ01,0
19692,ES24,CZ02,0
19693,ES24,CZ03,0
19694,ES24,CZ04,0
19695,ES24,CZ05,0
19696,ES24,CZ06,0
19697,ES24,CZ07,0
19698,ES24,CZ08,0
19699,ES24,DE11,0
19700,ES24,DE12,0
19701,ES24,DE13,0
19702,ES24,DE14,0
19703,ES24,DE21,0
19704,ES24,DE22,0
19705,ES24,DE23,0
19706,ES24,DE24,0
19707,ES24,DE25,0
19708,ES24,DE26,0
19709,ES24,DE27,1
19710,ES24,DE30,0
19711,ES24,DE41,0
19712,ES24,DE42,0
19713,ES24,DE50,0
19714,ES24,DE60,0
19715,ES24,DE71,0
19716,ES24,DE72,0
19717,ES24,DE73,0
19718,ES24,DE80,0
19719,ES24,DE91,1
19720,ES24,DE92,0
19721,ES24,DE93,0
19722,ES24,DE94,0
19723,ES24,DEA1,0
19724,ES24,DEA2,0
19725,ES24,DEA3,0
19726,ES24,DEA4,0
19727,ES24,DEA5,0
19728,ES24,DEB1,0
19729,ES24,DEB2,0
19730,ES24,DEB3,0
19731,ES24,DEC0,0
19732,ES24,DED1,0
19733,ES24,DED2,1
19734,ES24,DED3,0
19735,ES24,DEE1,0
19736,ES24,DEE2,0
19737,ES24,DEE3,0
19738,ES24,DEF0,0
19739,ES24,DEG0,0
19740,ES24,DK01,0
19741,ES24,DK02,0
19742,ES24,DK03,0
19743,ES24,EE00,0
19744,ES24,ES11,0
19745,ES24,ES12,0
19746,ES24,ES13,0
19747,ES24,ES21,0
19748,ES24,ES22,0
19749,ES24,ES23,0
19750,ES24,ES24,0
19751,ES24,ES30,0
19752,ES24,ES41,0
19753,ES24,ES42,1
19754,ES24,ES43,0
19755,ES24,ES51,0
19756,ES24,ES52,0
19757,ES24,ES53,0
19758,ES24,ES61,0
19759,ES24,ES62,0
19760,ES24,ES63,0
19761,ES24,ES64,0
19762,ES24,ES70,0
19763,ES24,FI13,0
19764,ES24,FI18,1
19765,ES24,FI19,0
19766,ES24,FI1A,0
19767,ES24,FI20,0
19768,ES24,FR10,0
19769,ES24,FR21,0
19770,ES24,FR22,0
19771,ES24,FR23,0
19772,ES24,FR24,0
19773,ES24,FR25,0
19774,ES24,FR26,0
19775,ES24,FR30,0
19776,ES24,FR41,0
19777,ES24,FR42,0
19778,ES24,FR43,0
19779,ES24,FR51,0
19780,ES24,FR52,0
19781,ES24,FR53,0
19782,ES24,FR61,0
19783,ES24,FR62,0
19784,ES24,FR63,0
19785,ES24,FR71,0
19786,ES24,FR72,0
19787,ES24,FR81,0
19788,ES24,FR82,0
19789,ES24,FR83,0
19790,ES24,GR11,0
19791,ES24,GR12,1
19792,ES24,GR13,0
19793,ES24,GR14,0
19794,ES24,GR21,0
19795,ES24,GR22,0
19796,ES24,GR23,0
19797,ES24,GR24,0
19798,ES24,GR25,0
19799,ES24,GR30,0
19800,ES24,GR41,1
19801,ES24,GR42,0
19802,ES24,GR43,0
19803,ES24,HU10,0
19804,ES24,HU21,0
19805,ES24,HU22,0
19806,ES24,HU23,0
19807,ES24,HU31,0
19808,ES24,HU32,0
19809,ES24,HU33,0
19810,ES24,IE01,0
19811,ES24,IE02,0
19812,ES24,ITC1,0
19813,ES24,ITC2,1
19814,ES24,ITC3,0
19815,ES24,ITC4,0
19816,ES24,ITD1,0
19817,ES24,ITD2,0
19818,ES24,ITD3,0
19819,ES24,ITD4,0
19820,ES24,ITD5,0
19821,ES24,ITE1,0
19822,ES24,ITE2,0
19823,ES24,ITE3,0
19824,ES24,ITE4,0
19825,ES24,ITF1,0
19826,ES24,ITF2,0
19827,ES24,ITF3,0
19828,ES24,ITF4,0
19829,ES24,ITF5,0
19830,ES24,ITF6,0
19831,ES24,ITG1,0
19832,ES24,ITG2,0
19833,ES24,LT00,0
19834,ES24,LU00,0
19835,ES24,LV00,0
19836,ES24,MT00,0
19837,ES24,NL11,0
19838,ES24,NL12,0
19839,ES24,NL13,0
19840,ES24,NL21,0
19841,ES24,NL22,0
19842,ES24,NL23,0
19843,ES24,NL31,0
19844,ES24,NL32,0
19845,ES24,NL33,0
19846,ES24,NL34,0
19847,ES24,NL41,0
19848,ES24,NL42,0
19849,ES24,PL11,0
19850,ES24,PL12,1
19851,ES24,PL21,0
19852,ES24,PL22,0
19853,ES24,PL31,0
19854,ES24,PL32,0
19855,ES24,PL33,0
19856,ES24,PL34,0
19857,ES24,PL41,0
19858,ES24,PL42,1
19859,ES24,PL43,0
19860,ES24,PL51,0
19861,ES24,PL52,0
19862,ES24,PL61,0
19863,ES24,PL62,0
19864,ES24,PL63,0
19865,ES24,PT11,1
19866,ES24,PT15,0
19867,ES24,PT16,0
19868,ES24,PT17,0
19869,ES24,PT18,0
19870,ES24,SE11,0
19871,ES24,SE12,0
19872,ES24,SE21,0
19873,ES24,SE22,0
19874,ES24,SE23,0
19875,ES24,SE31,0
19876,ES24,SE32,0
19877,ES24,SE33,0
19878,ES24,SI00,0
19879,ES24,SK01,0
19880,ES24,SK02,0
19881,ES24,SK03,0
19882,ES24,SK04,0
19883,ES24,UKC1,0
19884,ES24,UKC2,0
19885,ES24,UKD1,0
19886,ES24,UKD2,1
19887,ES24,UKD3,0
19888,ES24,UKD4,0
19889,ES24,UKD5,0
19890,ES24,UKE1,0
19891,ES24,UKE2,0
19892,ES24,UKE3,0
19893,ES24,UKE4,1
19894,ES24,UKF1,0
19895,ES24,UKF2,0
19896,ES24,UKF3,0
19897,ES24,UKG1,0
19898,ES24,UKG2,0
19899,ES24,UKG3,0
19900,ES24,UKH1,0
19901,ES24,UKH2,0
19902,ES24,UKH3,0
19903,ES24,UKI1,0
19904,ES24,UKI2,0
19905,ES24,UKJ1,0
19906,ES24,UKJ2,0
19907,ES24,UKJ3,0
19908,ES24,UKJ4,0
19909,ES24,UKK1,0
19910,ES24,UKK2,0
19911,ES24,UKK3,0
19912,ES24,UKK4,0
19913,ES24,UKL1,0
19914,ES24,UKL2,0
19915,ES24,UKM2,0
19916,ES24,UKM3,1
19917,ES24,UKM5,0
19918,ES24,UKM6,0
19919,ES24,UKN0,0
19920,ES30,AT11,0
19921,ES30,AT12,0
19922,ES30,AT13,0
19923,ES30,AT21,0
19924,ES30,AT22,0
19925,ES30,AT31,0
19926,ES30,AT32,0
19927,ES30,AT33,0
19928,ES30,AT34,0
19929,ES30,BE10,0
19930,ES30,BE21,0
19931,ES30,BE22,0
19932,ES30,BE23,0
19933,ES30,BE24,0
19934,ES30,BE25,0
19935,ES30,BE31,0
19936,ES30,BE32,0
19937,ES30,BE33,0
19938,ES30,BE34,0
19939,ES30,BE35,0
19940,ES30,CZ01,0
19941,ES30,CZ02,0
19942,ES30,CZ03,0
19943,ES30,CZ04,0
19944,ES30,CZ05,0
19945,ES30,CZ06,0
19946,ES30,CZ07,0
19947,ES30,CZ08,0
19948,ES30,DE11,0
19949,ES30,DE12,0
19950,ES30,DE13,0
19951,ES30,DE14,0
19952,ES30,DE21,0
19953,ES30,DE22,0
19954,ES30,DE23,0
19955,ES30,DE24,0
19956,ES30,DE25,0
19957,ES30,DE26,0
19958,ES30,DE27,1
19959,ES30,DE30,0
19960,ES30,DE41,0
19961,ES30,DE42,0
19962,ES30,DE50,0
19963,ES30,DE60,0
19964,ES30,DE71,0
19965,ES30,DE72,0
19966,ES30,DE73,0
19967,ES30,DE80,0
19968,ES30,DE91,0
19969,ES30,DE92,0
19970,ES30,DE93,0
19971,ES30,DE94,0
19972,ES30,DEA1,0
19973,ES30,DEA2,0
19974,ES30,DEA3,0
19975,ES30,DEA4,0
19976,ES30,DEA5,0
19977,ES30,DEB1,0
19978,ES30,DEB2,0
19979,ES30,DEB3,0
19980,ES30,DEC0,0
19981,ES30,DED1,0
19982,ES30,DED2,0
19983,ES30,DED3,0
19984,ES30,DEE1,0
19985,ES30,DEE2,0
19986,ES30,DEE3,0
19987,ES30,DEF0,0
19988,ES30,DEG0,0
19989,ES30,DK01,0
19990,ES30,DK02,0
19991,ES30,DK03,0
19992,ES30,EE00,0
19993,ES30,ES11,0
19994,ES30,ES12,0
19995,ES30,ES13,0
19996,ES30,ES21,0
19997,ES30,ES22,0
19998,ES30,ES23,0
19999,ES30,ES24,0
20000,ES30,ES30,0
20001,ES30,ES41,0
20002,ES30,ES42,1
20003,ES30,ES43,0
20004,ES30,ES51,0
20005,ES30,ES52,0
20006,ES30,ES53,0
20007,ES30,ES61,0
20008,ES30,ES62,0
20009,ES30,ES63,0
20010,ES30,ES64,0
20011,ES30,ES70,0
20012,ES30,FI13,0
20013,ES30,FI18,0
20014,ES30,FI19,0
20015,ES30,FI1A,0
20016,ES30,FI20,1
20017,ES30,FR10,0
20018,ES30,FR21,0
20019,ES30,FR22,0
20020,ES30,FR23,0
20021,ES30,FR24,0
20022,ES30,FR25,0
20023,ES30,FR26,0
20024,ES30,FR30,0
20025,ES30,FR41,0
20026,ES30,FR42,0
20027,ES30,FR43,0
20028,ES30,FR51,0
20029,ES30,FR52,0
20030,ES30,FR53,0
20031,ES30,FR61,0
20032,ES30,FR62,0
20033,ES30,FR63,0
20034,ES30,FR71,0
20035,ES30,FR72,0
20036,ES30,FR81,0
20037,ES30,FR82,0
20038,ES30,FR83,0
20039,ES30,GR11,0
20040,ES30,GR12,0
20041,ES30,GR13,0
20042,ES30,GR14,0
20043,ES30,GR21,0
20044,ES30,GR22,0
20045,ES30,GR23,0
20046,ES30,GR24,0
20047,ES30,GR25,0
20048,ES30,GR30,0
20049,ES30,GR41,1
20050,ES30,GR42,0
20051,ES30,GR43,0
20052,ES30,HU10,0
20053,ES30,HU21,0
20054,ES30,HU22,0
20055,ES30,HU23,0
20056,ES30,HU31,0
20057,ES30,HU32,0
20058,ES30,HU33,0
20059,ES30,IE01,0
20060,ES30,IE02,0
20061,ES30,ITC1,0
20062,ES30,ITC2,1
20063,ES30,ITC3,0
20064,ES30,ITC4,0
20065,ES30,ITD1,0
20066,ES30,ITD2,0
20067,ES30,ITD3,0
20068,ES30,ITD4,0
20069,ES30,ITD5,0
20070,ES30,ITE1,0
20071,ES30,ITE2,0
20072,ES30,ITE3,0
20073,ES30,ITE4,0
20074,ES30,ITF1,0
20075,ES30,ITF2,0
20076,ES30,ITF3,0
20077,ES30,ITF4,0
20078,ES30,ITF5,0
20079,ES30,ITF6,0
20080,ES30,ITG1,0
20081,ES30,ITG2,0
20082,ES30,LT00,0
20083,ES30,LU00,0
20084,ES30,LV00,0
20085,ES30,MT00,0
20086,ES30,NL11,0
20087,ES30,NL12,0
20088,ES30,NL13,0
20089,ES30,NL21,0
20090,ES30,NL22,0
20091,ES30,NL23,0
20092,ES30,NL31,0
20093,ES30,NL32,1
20094,ES30,NL33,0
20095,ES30,NL34,0
20096,ES30,NL41,0
20097,ES30,NL42,0
20098,ES30,PL11,0
20099,ES30,PL12,0
20100,ES30,PL21,0
20101,ES30,PL22,0
20102,ES30,PL31,0
20103,ES30,PL32,0
20104,ES30,PL33,0
20105,ES30,PL34,0
20106,ES30,PL41,0
20107,ES30,PL42,0
20108,ES30,PL43,0
20109,ES30,PL51,0
20110,ES30,PL52,0
20111,ES30,PL61,0
20112,ES30,PL62,0
20113,ES30,PL63,0
20114,ES30,PT11,0
20115,ES30,PT15,0
20116,ES30,PT16,0
20117,ES30,PT17,0
20118,ES30,PT18,0
20119,ES30,SE11,1
20120,ES30,SE12,0
20121,ES30,SE21,0
20122,ES30,SE22,0
20123,ES30,SE23,0
20124,ES30,SE31,0
20125,ES30,SE32,0
20126,ES30,SE33,0
20127,ES30,SI00,0
20128,ES30,SK01,0
20129,ES30,SK02,0
20130,ES30,SK03,0
20131,ES30,SK04,0
20132,ES30,UKC1,0
20133,ES30,UKC2,0
20134,ES30,UKD1,1
20135,ES30,UKD2,0
20136,ES30,UKD3,0
20137,ES30,UKD4,0
20138,ES30,UKD5,0
20139,ES30,UKE1,0
20140,ES30,UKE2,0
20141,ES30,UKE3,0
20142,ES30,UKE4,0
20143,ES30,UKF1,0
20144,ES30,UKF2,1
20145,ES30,UKF3,0
20146,ES30,UKG1,0
20147,ES30,UKG2,0
20148,ES30,UKG3,0
20149,ES30,UKH1,0
20150,ES30,UKH2,0
20151,ES30,UKH3,0
20152,ES30,UKI1,0
20153,ES30,UKI2,1
20154,ES30,UKJ1,1
20155,ES30,UKJ2,1
20156,ES30,UKJ3,0
20157,ES30,UKJ4,0
20158,ES30,UKK1,0
20159,ES30,UKK2,0
20160,ES30,UKK3,0
20161,ES30,UKK4,0
20162,ES30,UKL1,0
20163,ES30,UKL2,0
20164,ES30,UKM2,0
20165,ES30,UKM3,0
20166,ES30,UKM5,0
20167,ES30,UKM6,0
20168,ES30,UKN0,0
20169,ES41,AT11,0
20170,ES41,AT12,0
20171,ES41,AT13,0
20172,ES41,AT21,0
20173,ES41,AT22,0
20174,ES41,AT31,0
20175,ES41,AT32,0
20176,ES41,AT33,0
20177,ES41,AT34,0
20178,ES41,BE10,0
20179,ES41,BE21,1
20180,ES41,BE22,0
20181,ES41,BE23,0
20182,ES41,BE24,0
20183,ES41,BE25,0
20184,ES41,BE31,0
20185,ES41,BE32,0
20186,ES41,BE33,0
20187,ES41,BE34,0
20188,ES41,BE35,0
20189,ES41,CZ01,0
20190,ES41,CZ02,0
20191,ES41,CZ03,0
20192,ES41,CZ04,0
20193,ES41,CZ05,0
20194,ES41,CZ06,0
20195,ES41,CZ07,0
20196,ES41,CZ08,0
20197,ES41,DE11,0
20198,ES41,DE12,0
20199,ES41,DE13,0
20200,ES41,DE14,0
20201,ES41,DE21,0
20202,ES41,DE22,0
20203,ES41,DE23,0
20204,ES41,DE24,0
20205,ES41,DE25,0
20206,ES41,DE26,0
20207,ES41,DE27,1
20208,ES41,DE30,0
20209,ES41,DE41,0
20210,ES41,DE42,0
20211,ES41,DE50,0
20212,ES41,DE60,1
20213,ES41,DE71,0
20214,ES41,DE72,1
20215,ES41,DE73,0
20216,ES41,DE80,0
20217,ES41,DE91,0
20218,ES41,DE92,0
20219,ES41,DE93,0
20220,ES41,DE94,0
20221,ES41,DEA1,1
20222,ES41,DEA2,0
20223,ES41,DEA3,0
20224,ES41,DEA4,0
20225,ES41,DEA5,0
20226,ES41,DEB1,0
20227,ES41,DEB2,0
20228,ES41,DEB3,0
20229,ES41,DEC0,0
20230,ES41,DED1,0
20231,ES41,DED2,0
20232,ES41,DED3,0
20233,ES41,DEE1,0
20234,ES41,DEE2,0
20235,ES41,DEE3,0
20236,ES41,DEF0,0
20237,ES41,DEG0,0
20238,ES41,DK01,0
20239,ES41,DK02,0
20240,ES41,DK03,0
20241,ES41,EE00,0
20242,ES41,ES11,0
20243,ES41,ES12,0
20244,ES41,ES13,0
20245,ES41,ES21,0
20246,ES41,ES22,0
20247,ES41,ES23,0
20248,ES41,ES24,0
20249,ES41,ES30,0
20250,ES41,ES41,0
20251,ES41,ES42,1
20252,ES41,ES43,0
20253,ES41,ES51,0
20254,ES41,ES52,1
20255,ES41,ES53,0
20256,ES41,ES61,1
20257,ES41,ES62,0
20258,ES41,ES63,0
20259,ES41,ES64,0
20260,ES41,ES70,0
20261,ES41,FI13,0
20262,ES41,FI18,1
20263,ES41,FI19,0
20264,ES41,FI1A,0
20265,ES41,FI20,0
20266,ES41,FR10,0
20267,ES41,FR21,0
20268,ES41,FR22,0
20269,ES41,FR23,0
20270,ES41,FR24,0
20271,ES41,FR25,0
20272,ES41,FR26,0
20273,ES41,FR30,0
20274,ES41,FR41,0
20275,ES41,FR42,0
20276,ES41,FR43,0
20277,ES41,FR51,0
20278,ES41,FR52,0
20279,ES41,FR53,0
20280,ES41,FR61,0
20281,ES41,FR62,1
20282,ES41,FR63,0
20283,ES41,FR71,0
20284,ES41,FR72,0
20285,ES41,FR81,0
20286,ES41,FR82,0
20287,ES41,FR83,1
20288,ES41,GR11,0
20289,ES41,GR12,1
20290,ES41,GR13,0
20291,ES41,GR14,0
20292,ES41,GR21,0
20293,ES41,GR22,0
20294,ES41,GR23,0
20295,ES41,GR24,0
20296,ES41,GR25,0
20297,ES41,GR30,0
20298,ES41,GR41,0
20299,ES41,GR42,0
20300,ES41,GR43,0
20301,ES41,HU10,0
20302,ES41,HU21,0
20303,ES41,HU22,0
20304,ES41,HU23,0
20305,ES41,HU31,0
20306,ES41,HU32,0
20307,ES41,HU33,0
20308,ES41,IE01,0
20309,ES41,IE02,0
20310,ES41,ITC1,0
20311,ES41,ITC2,1
20312,ES41,ITC3,0
20313,ES41,ITC4,0
20314,ES41,ITD1,0
20315,ES41,ITD2,0
20316,ES41,ITD3,0
20317,ES41,ITD4,0
20318,ES41,ITD5,0
20319,ES41,ITE1,0
20320,ES41,ITE2,0
20321,ES41,ITE3,0
20322,ES41,ITE4,0
20323,ES41,ITF1,0
20324,ES41,ITF2,0
20325,ES41,ITF3,0
20326,ES41,ITF4,0
20327,ES41,ITF5,0
20328,ES41,ITF6,0
20329,ES41,ITG1,0
20330,ES41,ITG2,0
20331,ES41,LT00,0
20332,ES41,LU00,0
20333,ES41,LV00,0
20334,ES41,MT00,0
20335,ES41,NL11,0
20336,ES41,NL12,0
20337,ES41,NL13,0
20338,ES41,NL21,0
20339,ES41,NL22,0
20340,ES41,NL23,0
20341,ES41,NL31,0
20342,ES41,NL32,0
20343,ES41,NL33,0
20344,ES41,NL34,0
20345,ES41,NL41,0
20346,ES41,NL42,0
20347,ES41,PL11,0
20348,ES41,PL12,0
20349,ES41,PL21,0
20350,ES41,PL22,0
20351,ES41,PL31,0
20352,ES41,PL32,0
20353,ES41,PL33,0
20354,ES41,PL34,0
20355,ES41,PL41,1
20356,ES41,PL42,0
20357,ES41,PL43,0
20358,ES41,PL51,0
20359,ES41,PL52,0
20360,ES41,PL61,0
20361,ES41,PL62,0
20362,ES41,PL63,0
20363,ES41,PT11,0
20364,ES41,PT15,0
20365,ES41,PT16,0
20366,ES41,PT17,0
20367,ES41,PT18,0
20368,ES41,SE11,0
20369,ES41,SE12,0
20370,ES41,SE21,0
20371,ES41,SE22,0
20372,ES41,SE23,0
20373,ES41,SE31,0
20374,ES41,SE32,0
20375,ES41,SE33,0
20376,ES41,SI00,0
20377,ES41,SK01,0
20378,ES41,SK02,0
20379,ES41,SK03,0
20380,ES41,SK04,0
20381,ES41,UKC1,0
20382,ES41,UKC2,0
20383,ES41,UKD1,0
20384,ES41,UKD2,1
20385,ES41,UKD3,0
20386,ES41,UKD4,0
20387,ES41,UKD5,0
20388,ES41,UKE1,0
20389,ES41,UKE2,0
20390,ES41,UKE3,0
20391,ES41,UKE4,0
20392,ES41,UKF1,0
20393,ES41,UKF2,0
20394,ES41,UKF3,0
20395,ES41,UKG1,0
20396,ES41,UKG2,0
20397,ES41,UKG3,0
20398,ES41,UKH1,0
20399,ES41,UKH2,0
20400,ES41,UKH3,0
20401,ES41,UKI1,0
20402,ES41,UKI2,0
20403,ES41,UKJ1,0
20404,ES41,UKJ2,0
20405,ES41,UKJ3,0
20406,ES41,UKJ4,0
20407,ES41,UKK1,0
20408,ES41,UKK2,0
20409,ES41,UKK3,1
20410,ES41,UKK4,0
20411,ES41,UKL1,0
20412,ES41,UKL2,0
20413,ES41,UKM2,0
20414,ES41,UKM3,0
20415,ES41,UKM5,0
20416,ES41,UKM6,0
20417,ES41,UKN0,0
20418,ES42,AT11,0
20419,ES42,AT12,0
20420,ES42,AT13,0
20421,ES42,AT21,0
20422,ES42,AT22,0
20423,ES42,AT31,0
20424,ES42,AT32,0
20425,ES42,AT33,0
20426,ES42,AT34,0
20427,ES42,BE10,0
20428,ES42,BE21,0
20429,ES42,BE22,0
20430,ES42,BE23,0
20431,ES42,BE24,0
20432,ES42,BE25,0
20433,ES42,BE31,0
20434,ES42,BE32,0
20435,ES42,BE33,0
20436,ES42,BE34,0
20437,ES42,BE35,0
20438,ES42,CZ01,0
20439,ES42,CZ02,0
20440,ES42,CZ03,0
20441,ES42,CZ04,0
20442,ES42,CZ05,0
20443,ES42,CZ06,0
20444,ES42,CZ07,0
20445,ES42,CZ08,0
20446,ES42,DE11,0
20447,ES42,DE12,0
20448,ES42,DE13,0
20449,ES42,DE14,0
20450,ES42,DE21,0
20451,ES42,DE22,0
20452,ES42,DE23,0
20453,ES42,DE24,0
20454,ES42,DE25,0
20455,ES42,DE26,0
20456,ES42,DE27,0
20457,ES42,DE30,0
20458,ES42,DE41,0
20459,ES42,DE42,0
20460,ES42,DE50,0
20461,ES42,DE60,0
20462,ES42,DE71,0
20463,ES42,DE72,0
20464,ES42,DE73,0
20465,ES42,DE80,0
